"Notes","Month","Month Code",Deaths,Population,Crude Rate
,"Jan., 2018","2018/01",41061,Not Applicable,Not Applicable
,"Feb., 2018","2018/02",33329,Not Applicable,Not Applicable
,"Mar., 2018","2018/03",34484,Not Applicable,Not Applicable
,"Apr., 2018","2018/04",32036,Not Applicable,Not Applicable
,"May, 2018","2018/05",30663,Not Applicable,Not Applicable
,"Jun., 2018","2018/06",29253,Not Applicable,Not Applicable
,"Jul., 2018","2018/07",29483,Not Applicable,Not Applicable
,"Aug., 2018","2018/08",29272,Not Applicable,Not Applicable
,"Sep., 2018","2018/09",28704,Not Applicable,Not Applicable
,"Oct., 2018","2018/10",31346,Not Applicable,Not Applicable
,"Nov., 2018","2018/11",31748,Not Applicable,Not Applicable
,"Dec., 2018","2018/12",33737,Not Applicable,Not Applicable
,"Jan., 2019","2019/01",34766,Not Applicable,Not Applicable
,"Feb., 2019","2019/02",31437,Not Applicable,Not Applicable
,"Mar., 2019","2019/03",34595,Not Applicable,Not Applicable
,"Apr., 2019","2019/04",31249,Not Applicable,Not Applicable
,"May, 2019","2019/05",31339,Not Applicable,Not Applicable
,"Jun., 2019","2019/06",29569,Not Applicable,Not Applicable
,"Jul., 2019","2019/07",29882,Not Applicable,Not Applicable
,"Aug., 2019","2019/08",29468,Not Applicable,Not Applicable
,"Sep., 2019","2019/09",29174,Not Applicable,Not Applicable
,"Oct., 2019","2019/10",31609,Not Applicable,Not Applicable
,"Nov., 2019","2019/11",31490,Not Applicable,Not Applicable
,"Dec., 2019","2019/12",34338,Not Applicable,Not Applicable
,"Jan., 2020","2020/01",34954,Not Applicable,Not Applicable
,"Feb., 2020","2020/02",32469,Not Applicable,Not Applicable
,"Mar., 2020","2020/03",35365,Not Applicable,Not Applicable
,"Apr., 2020","2020/04",43571,Not Applicable,Not Applicable
,"May, 2020","2020/05",36258,Not Applicable,Not Applicable
,"Jun., 2020","2020/06",31062,Not Applicable,Not Applicable
,"Jul., 2020","2020/07",34413,Not Applicable,Not Applicable
,"Aug., 2020","2020/08",34377,Not Applicable,Not Applicable
,"Sep., 2020","2020/09",32357,Not Applicable,Not Applicable
,"Oct., 2020","2020/10",34788,Not Applicable,Not Applicable
,"Nov., 2020","2020/11",40048,Not Applicable,Not Applicable
,"Dec., 2020","2020/12",49589,Not Applicable,Not Applicable
,"Jan., 2021","2021/01",48762,Not Applicable,Not Applicable
,"Feb., 2021","2021/02",35291,Not Applicable,Not Applicable
,"Mar., 2021","2021/03",33163,Not Applicable,Not Applicable
,"Apr., 2021","2021/04",30775,Not Applicable,Not Applicable
,"May, 2021","2021/05",30319,Not Applicable,Not Applicable
,"Jun., 2021","2021/06",28901,Not Applicable,Not Applicable
,"Jul., 2021","2021/07",30405,Not Applicable,Not Applicable
,"Aug., 2021","2021/08",34492,Not Applicable,Not Applicable
,"Sep., 2021","2021/09",34516,Not Applicable,Not Applicable
,"Oct., 2021","2021/10",35068,Not Applicable,Not Applicable
,"Nov., 2021","2021/11",34964,Not Applicable,Not Applicable
,"Dec., 2021","2021/12",38244,Not Applicable,Not Applicable
"Total",,,1618183,Not Applicable,Not Applicable
"---"
"Dataset: Provisional Mortality Statistics, 2018 through Last Week"
"Query Parameters:"
"Single-Year Ages: 85 years; 86 years; 87 years; 88 years; 89 years"
"Year/Month: 2018; 2019; 2020; 2021"
"Group By: Month"
"Show Totals: True"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/mcd-provisional.html for more information."
"---"
"Query Date: Oct 20, 2023 3:06:56 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Provisional Mortality on CDC WONDER Online Database. Data are from the final Multiple Cause of Death Files, 2018-2021,"
"and from provisional data for years 2022-2023, as compiled from data provided by the 57 vital statistics jurisdictions through"
"the Vital Statistics Cooperative Program. Accessed at http://wonder.cdc.gov/mcd-icd10-provisional.html on Oct 20, 2023 3:06:56"
"PM"
"---"
Caveats:
"1. Population and rates are labeled 'Not Applicable' when location of Death's Occurrence, Autopsy, Place of Death, Weekday or"
"Month are grouped by or limited, due to lack of a valid population. More information:"
"http://wonder.cdc.gov/wonder/help/mcd-provisional.html#NotApplicableRates."
"2. Deaths of persons with Age ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among age groups,"
"so are not included in age-specific counts, age-specific rates or in any age-adjusted rates. More information:"
"http://wonder.cdc.gov/wonder/help/mcd-provisional.html#Not Stated."
"3. Deaths occurring through October 07, 2023 as of October 15, 2023."
