"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"2018"	"2018"	"< 1 year"	"0"	35	5632	621.4
	"2018"	"2018"	"1 year"	"1"	Suppressed	5797	Suppressed
	"2018"	"2018"	"2 years"	"2"	Suppressed	5950	Suppressed
	"2018"	"2018"	"3 years"	"3"	0	6037	Unreliable
	"2018"	"2018"	"4 years"	"4"	0	6265	Unreliable
	"2018"	"2018"	"5 years"	"5"	Suppressed	6088	Suppressed
	"2018"	"2018"	"6 years"	"6"	0	6277	Unreliable
	"2018"	"2018"	"7 years"	"7"	0	6235	Unreliable
	"2018"	"2018"	"8 years"	"8"	0	6341	Unreliable
	"2018"	"2018"	"9 years"	"9"	0	6331	Unreliable
	"2018"	"2018"	"10 years"	"10"	0	6638	Unreliable
	"2018"	"2018"	"11 years"	"11"	Suppressed	6790	Suppressed
	"2018"	"2018"	"12 years"	"12"	Suppressed	6701	Suppressed
	"2018"	"2018"	"13 years"	"13"	0	6715	Unreliable
	"2018"	"2018"	"14 years"	"14"	0	6917	Unreliable
	"2018"	"2018"	"15 years"	"15"	Suppressed	6991	Suppressed
	"2018"	"2018"	"16 years"	"16"	Suppressed	6932	Suppressed
	"2018"	"2018"	"17 years"	"17"	Suppressed	7336	Suppressed
	"2018"	"2018"	"18 years"	"18"	Suppressed	9626	Suppressed
	"2018"	"2018"	"19 years"	"19"	Suppressed	11400	Suppressed
	"2018"	"2018"	"20 years"	"20"	Suppressed	10849	Suppressed
	"2018"	"2018"	"21 years"	"21"	Suppressed	10176	Suppressed
	"2018"	"2018"	"22 years"	"22"	Suppressed	8881	Suppressed
	"2018"	"2018"	"23 years"	"23"	Suppressed	8417	Suppressed
	"2018"	"2018"	"24 years"	"24"	Suppressed	7870	Suppressed
	"2018"	"2018"	"25 years"	"25"	Suppressed	7908	Suppressed
	"2018"	"2018"	"26 years"	"26"	14	7575	Unreliable
	"2018"	"2018"	"27 years"	"27"	Suppressed	7385	Suppressed
	"2018"	"2018"	"28 years"	"28"	10	7491	Unreliable
	"2018"	"2018"	"29 years"	"29"	17	7174	Unreliable
	"2018"	"2018"	"30 years"	"30"	11	7324	Unreliable
	"2018"	"2018"	"31 years"	"31"	13	7353	Unreliable
	"2018"	"2018"	"32 years"	"32"	18	7244	Unreliable
	"2018"	"2018"	"33 years"	"33"	17	7311	Unreliable
	"2018"	"2018"	"34 years"	"34"	10	7326	Unreliable
	"2018"	"2018"	"35 years"	"35"	16	7448	Unreliable
	"2018"	"2018"	"36 years"	"36"	17	7383	Unreliable
	"2018"	"2018"	"37 years"	"37"	13	7315	Unreliable
	"2018"	"2018"	"38 years"	"38"	14	7501	Unreliable
	"2018"	"2018"	"39 years"	"39"	13	6957	Unreliable
	"2018"	"2018"	"40 years"	"40"	11	6992	Unreliable
	"2018"	"2018"	"41 years"	"41"	15	6753	Unreliable
	"2018"	"2018"	"42 years"	"42"	11	6532	Unreliable
	"2018"	"2018"	"43 years"	"43"	22	6915	318.1
	"2018"	"2018"	"44 years"	"44"	16	6805	Unreliable
	"2018"	"2018"	"45 years"	"45"	19	6851	Unreliable
	"2018"	"2018"	"46 years"	"46"	15	7297	Unreliable
	"2018"	"2018"	"47 years"	"47"	19	8077	Unreliable
	"2018"	"2018"	"48 years"	"48"	20	8348	239.6
	"2018"	"2018"	"49 years"	"49"	26	7959	326.7
	"2018"	"2018"	"50 years"	"50"	23	7785	295.4
	"2018"	"2018"	"51 years"	"51"	30	8027	373.7
	"2018"	"2018"	"52 years"	"52"	37	8246	448.7
	"2018"	"2018"	"53 years"	"53"	37	8919	414.8
	"2018"	"2018"	"54 years"	"54"	53	9210	575.5
	"2018"	"2018"	"55 years"	"55"	58	9384	618.1
	"2018"	"2018"	"56 years"	"56"	59	9590	615.2
	"2018"	"2018"	"57 years"	"57"	61	10048	607.1
	"2018"	"2018"	"58 years"	"58"	55	9785	562.1
	"2018"	"2018"	"59 years"	"59"	80	9890	808.9
	"2018"	"2018"	"60 years"	"60"	79	9880	799.6
	"2018"	"2018"	"61 years"	"61"	66	9820	672.1
	"2018"	"2018"	"62 years"	"62"	80	9462	845.5
	"2018"	"2018"	"63 years"	"63"	75	9537	786.4
	"2018"	"2018"	"64 years"	"64"	74	9093	813.8
	"2018"	"2018"	"65 years"	"65"	81	8872	913.0
	"2018"	"2018"	"66 years"	"66"	90	8507	1058.0
	"2018"	"2018"	"67 years"	"67"	113	8290	1363.1
	"2018"	"2018"	"68 years"	"68"	109	7925	1375.4
	"2018"	"2018"	"69 years"	"69"	102	7742	1317.5
	"2018"	"2018"	"70 years"	"70"	115	7458	1542.0
	"2018"	"2018"	"71 years"	"71"	106	7723	1372.5
	"2018"	"2018"	"72 years"	"72"	123	5537	2221.4
	"2018"	"2018"	"73 years"	"73"	111	5549	2000.4
	"2018"	"2018"	"74 years"	"74"	133	5290	2514.2
	"2018"	"2018"	"75 years"	"75"	164	5412	3030.3
	"2018"	"2018"	"76 years"	"76"	138	4324	3191.5
	"2018"	"2018"	"77 years"	"77"	136	4074	3338.2
	"2018"	"2018"	"78 years"	"78"	117	3605	3245.5
	"2018"	"2018"	"79 years"	"79"	146	3295	4431.0
	"2018"	"2018"	"80 years"	"80"	138	3189	4327.4
	"2018"	"2018"	"81 years"	"81"	141	2773	5084.7
	"2018"	"2018"	"82 years"	"82"	151	2580	5852.7
	"2018"	"2018"	"83 years"	"83"	168	2444	6874.0
	"2018"	"2018"	"84 years"	"84"	173	2197	7874.4
	"2018"	"2018"	"85 years"	"85"	174	Not Applicable	Not Applicable
	"2018"	"2018"	"86 years"	"86"	163	Not Applicable	Not Applicable
	"2018"	"2018"	"87 years"	"87"	186	Not Applicable	Not Applicable
	"2018"	"2018"	"88 years"	"88"	200	Not Applicable	Not Applicable
	"2018"	"2018"	"89 years"	"89"	180	Not Applicable	Not Applicable
	"2018"	"2018"	"90 years"	"90"	195	Not Applicable	Not Applicable
	"2018"	"2018"	"91 years"	"91"	153	Not Applicable	Not Applicable
	"2018"	"2018"	"92 years"	"92"	159	Not Applicable	Not Applicable
