"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"2018"	"2018"	"< 1 year"	"0"	560	78974	709.1
	"2018"	"2018"	"1 year"	"1"	38	80367	47.3
	"2018"	"2018"	"2 years"	"2"	27	82175	32.9
	"2018"	"2018"	"3 years"	"3"	28	82894	33.8
	"2018"	"2018"	"4 years"	"4"	16	82164	Unreliable
	"2018"	"2018"	"5 years"	"5"	13	82084	Unreliable
	"2018"	"2018"	"6 years"	"6"	Suppressed	82528	Suppressed
	"2018"	"2018"	"7 years"	"7"	Suppressed	81701	Suppressed
	"2018"	"2018"	"8 years"	"8"	12	82544	Unreliable
	"2018"	"2018"	"9 years"	"9"	13	83483	Unreliable
	"2018"	"2018"	"10 years"	"10"	Suppressed	86995	Suppressed
	"2018"	"2018"	"11 years"	"11"	Suppressed	86698	Suppressed
	"2018"	"2018"	"12 years"	"12"	16	86059	Unreliable
	"2018"	"2018"	"13 years"	"13"	18	85195	Unreliable
	"2018"	"2018"	"14 years"	"14"	23	85167	27.0
	"2018"	"2018"	"15 years"	"15"	32	85094	37.6
	"2018"	"2018"	"16 years"	"16"	43	84968	50.6
	"2018"	"2018"	"17 years"	"17"	56	87130	64.3
	"2018"	"2018"	"18 years"	"18"	92	85335	107.8
	"2018"	"2018"	"19 years"	"19"	87	82798	105.1
	"2018"	"2018"	"20 years"	"20"	94	84627	111.1
	"2018"	"2018"	"21 years"	"21"	79	85850	92.0
	"2018"	"2018"	"22 years"	"22"	112	88053	127.2
	"2018"	"2018"	"23 years"	"23"	86	92330	93.1
	"2018"	"2018"	"24 years"	"24"	113	94797	119.2
	"2018"	"2018"	"25 years"	"25"	141	95932	147.0
	"2018"	"2018"	"26 years"	"26"	141	99772	141.3
	"2018"	"2018"	"27 years"	"27"	158	101697	155.4
	"2018"	"2018"	"28 years"	"28"	172	100154	171.7
	"2018"	"2018"	"29 years"	"29"	143	94909	150.7
	"2018"	"2018"	"30 years"	"30"	186	90799	204.8
	"2018"	"2018"	"31 years"	"31"	166	87960	188.7
	"2018"	"2018"	"32 years"	"32"	183	87385	209.4
	"2018"	"2018"	"33 years"	"33"	181	87549	206.7
	"2018"	"2018"	"34 years"	"34"	190	84910	223.8
	"2018"	"2018"	"35 years"	"35"	188	86724	216.8
	"2018"	"2018"	"36 years"	"36"	173	87112	198.6
	"2018"	"2018"	"37 years"	"37"	222	85996	258.2
	"2018"	"2018"	"38 years"	"38"	243	88872	273.4
	"2018"	"2018"	"39 years"	"39"	215	84179	255.4
	"2018"	"2018"	"40 years"	"40"	229	82745	276.8
	"2018"	"2018"	"41 years"	"41"	233	82350	282.9
	"2018"	"2018"	"42 years"	"42"	239	78496	304.5
	"2018"	"2018"	"43 years"	"43"	241	82908	290.7
	"2018"	"2018"	"44 years"	"44"	305	80885	377.1
	"2018"	"2018"	"45 years"	"45"	321	83367	385.0
	"2018"	"2018"	"46 years"	"46"	355	87486	405.8
	"2018"	"2018"	"47 years"	"47"	458	92845	493.3
	"2018"	"2018"	"48 years"	"48"	442	92239	479.2
	"2018"	"2018"	"49 years"	"49"	470	86873	541.0
	"2018"	"2018"	"50 years"	"50"	476	83889	567.4
	"2018"	"2018"	"51 years"	"51"	513	84254	608.9
	"2018"	"2018"	"52 years"	"52"	588	86241	681.8
	"2018"	"2018"	"53 years"	"53"	680	91917	739.8
	"2018"	"2018"	"54 years"	"54"	742	93684	792.0
	"2018"	"2018"	"55 years"	"55"	769	92404	832.2
	"2018"	"2018"	"56 years"	"56"	849	91245	930.5
	"2018"	"2018"	"57 years"	"57"	971	91486	1061.4
	"2018"	"2018"	"58 years"	"58"	1042	92455	1127.0
	"2018"	"2018"	"59 years"	"59"	1053	88947	1183.9
	"2018"	"2018"	"60 years"	"60"	1099	88859	1236.8
	"2018"	"2018"	"61 years"	"61"	1110	88391	1255.8
	"2018"	"2018"	"62 years"	"62"	1208	85587	1411.4
	"2018"	"2018"	"63 years"	"63"	1290	84734	1522.4
	"2018"	"2018"	"64 years"	"64"	1333	82066	1624.3
	"2018"	"2018"	"65 years"	"65"	1301	78132	1665.1
	"2018"	"2018"	"66 years"	"66"	1357	74770	1814.9
	"2018"	"2018"	"67 years"	"67"	1348	73144	1842.9
	"2018"	"2018"	"68 years"	"68"	1430	70699	2022.7
	"2018"	"2018"	"69 years"	"69"	1518	70175	2163.2
	"2018"	"2018"	"70 years"	"70"	1628	69560	2340.4
	"2018"	"2018"	"71 years"	"71"	1783	72352	2464.3
	"2018"	"2018"	"72 years"	"72"	1406	51936	2707.2
	"2018"	"2018"	"73 years"	"73"	1541	51300	3003.9
	"2018"	"2018"	"74 years"	"74"	1581	49534	3191.7
	"2018"	"2018"	"75 years"	"75"	1841	50028	3679.9
	"2018"	"2018"	"76 years"	"76"	1690	43205	3911.6
	"2018"	"2018"	"77 years"	"77"	1645	38775	4242.4
	"2018"	"2018"	"78 years"	"78"	1663	36184	4596.0
	"2018"	"2018"	"79 years"	"79"	1676	33143	5056.9
	"2018"	"2018"	"80 years"	"80"	1728	30692	5630.1
	"2018"	"2018"	"81 years"	"81"	1622	26849	6041.2
	"2018"	"2018"	"82 years"	"82"	1801	25628	7027.5
	"2018"	"2018"	"83 years"	"83"	1771	23388	7572.3
	"2018"	"2018"	"84 years"	"84"	1798	20141	8927.1
	"2018"	"2018"	"85 years"	"85"	1804	Not Applicable	Not Applicable
	"2018"	"2018"	"86 years"	"86"	1668	Not Applicable	Not Applicable
	"2018"	"2018"	"87 years"	"87"	1697	Not Applicable	Not Applicable
	"2018"	"2018"	"88 years"	"88"	1696	Not Applicable	Not Applicable
	"2018"	"2018"	"89 years"	"89"	1506	Not Applicable	Not Applicable
	"2018"	"2018"	"90 years"	"90"	1561	Not Applicable	Not Applicable
	"2018"	"2018"	"91 years"	"91"	1396	Not Applicable	Not Applicable
	"2018"	"2018"	"92 years"	"92"	1202	Not Applicable	Not Applicable
	"2018"	"2018"	"93 years"	"93"	1175	Not Applicable	Not Applicable
	"2018"	"2018"	"94 years"	"94"	956	Not Applicable	Not Applicable
	"2018"	"2018"	"95 years"	"95"	769	Not Applicable	Not Applicable
	"2018"	"2018"	"96 years"	"96"	635	Not Applicable	Not Applicable
	"2018"	"2018"	"97 years"	"97"	509	Not Applicable	Not Applicable
	"2018"	"2018"	"98 years"	"98"	366	Not Applicable	Not Applicable
	"2018"	"2018"	"99 years"	"99"	217	Not Applicable	Not Applicable
	"2018"	"2018"	"100+ years"	"100"	481	Not Applicable	Not Applicable
	"2018"	"2018"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"2019"	"2019"	"< 1 year"	"0"	563	79775	705.7
	"2019"	"2019"	"1 year"	"1"	39	81044	48.1
	"2019"	"2019"	"2 years"	"2"	18	81371	Unreliable
	"2019"	"2019"	"3 years"	"3"	17	82894	Unreliable
	"2019"	"2019"	"4 years"	"4"	11	83521	Unreliable
	"2019"	"2019"	"5 years"	"5"	14	82643	Unreliable
	"2019"	"2019"	"6 years"	"6"	14	82533	Unreliable
	"2019"	"2019"	"7 years"	"7"	Suppressed	83023	Suppressed
	"2019"	"2019"	"8 years"	"8"	16	82100	Unreliable
	"2019"	"2019"	"9 years"	"9"	16	83080	Unreliable
	"2019"	"2019"	"10 years"	"10"	12	83950	Unreliable
	"2019"	"2019"	"11 years"	"11"	11	87672	Unreliable
