"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"2018"	"2018"	"< 1 year"	"0"	147	35113	418.6
	"2018"	"2018"	"1 year"	"1"	Suppressed	35886	Suppressed
	"2018"	"2018"	"2 years"	"2"	Suppressed	36783	Suppressed
	"2018"	"2018"	"3 years"	"3"	Suppressed	37674	Suppressed
	"2018"	"2018"	"4 years"	"4"	Suppressed	37678	Suppressed
	"2018"	"2018"	"5 years"	"5"	Suppressed	37866	Suppressed
	"2018"	"2018"	"6 years"	"6"	Suppressed	38517	Suppressed
	"2018"	"2018"	"7 years"	"7"	Suppressed	39555	Suppressed
	"2018"	"2018"	"8 years"	"8"	Suppressed	39743	Suppressed
	"2018"	"2018"	"9 years"	"9"	Suppressed	40330	Suppressed
	"2018"	"2018"	"10 years"	"10"	Suppressed	42078	Suppressed
	"2018"	"2018"	"11 years"	"11"	Suppressed	42900	Suppressed
	"2018"	"2018"	"12 years"	"12"	Suppressed	43456	Suppressed
	"2018"	"2018"	"13 years"	"13"	Suppressed	44411	Suppressed
	"2018"	"2018"	"14 years"	"14"	Suppressed	45052	Suppressed
	"2018"	"2018"	"15 years"	"15"	Suppressed	45283	Suppressed
	"2018"	"2018"	"16 years"	"16"	Suppressed	45826	Suppressed
	"2018"	"2018"	"17 years"	"17"	18	47042	Unreliable
	"2018"	"2018"	"18 years"	"18"	16	51615	Unreliable
	"2018"	"2018"	"19 years"	"19"	27	52138	51.8
	"2018"	"2018"	"20 years"	"20"	24	52062	46.1
	"2018"	"2018"	"21 years"	"21"	36	51130	70.4
	"2018"	"2018"	"22 years"	"22"	42	47966	87.6
	"2018"	"2018"	"23 years"	"23"	37	45996	80.4
	"2018"	"2018"	"24 years"	"24"	42	45962	91.4
	"2018"	"2018"	"25 years"	"25"	40	46378	86.2
	"2018"	"2018"	"26 years"	"26"	44	44968	97.8
	"2018"	"2018"	"27 years"	"27"	51	44172	115.5
	"2018"	"2018"	"28 years"	"28"	54	44061	122.6
	"2018"	"2018"	"29 years"	"29"	61	43344	140.7
	"2018"	"2018"	"30 years"	"30"	59	44372	133.0
	"2018"	"2018"	"31 years"	"31"	51	44257	115.2
	"2018"	"2018"	"32 years"	"32"	60	45164	132.8
	"2018"	"2018"	"33 years"	"33"	66	44964	146.8
	"2018"	"2018"	"34 years"	"34"	69	43710	157.9
	"2018"	"2018"	"35 years"	"35"	65	43884	148.1
	"2018"	"2018"	"36 years"	"36"	73	43931	166.2
	"2018"	"2018"	"37 years"	"37"	70	43443	161.1
	"2018"	"2018"	"38 years"	"38"	59	44366	133.0
	"2018"	"2018"	"39 years"	"39"	71	42252	168.0
	"2018"	"2018"	"40 years"	"40"	71	41308	171.9
	"2018"	"2018"	"41 years"	"41"	90	41333	217.7
	"2018"	"2018"	"42 years"	"42"	72	40392	178.3
	"2018"	"2018"	"43 years"	"43"	89	41712	213.4
	"2018"	"2018"	"44 years"	"44"	97	40715	238.2
	"2018"	"2018"	"45 years"	"45"	91	42164	215.8
	"2018"	"2018"	"46 years"	"46"	116	44738	259.3
	"2018"	"2018"	"47 years"	"47"	121	48540	249.3
	"2018"	"2018"	"48 years"	"48"	175	50611	345.8
	"2018"	"2018"	"49 years"	"49"	138	48923	282.1
	"2018"	"2018"	"50 years"	"50"	165	48857	337.7
	"2018"	"2018"	"51 years"	"51"	177	49664	356.4
	"2018"	"2018"	"52 years"	"52"	182	51829	351.2
	"2018"	"2018"	"53 years"	"53"	201	54570	368.3
	"2018"	"2018"	"54 years"	"54"	258	55055	468.6
	"2018"	"2018"	"55 years"	"55"	257	54151	474.6
	"2018"	"2018"	"56 years"	"56"	274	53597	511.2
