"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"2018"	"2018"	"< 1 year"	"0"	261	50160	520.3
	"2018"	"2018"	"1 year"	"1"	18	50053	Unreliable
	"2018"	"2018"	"2 years"	"2"	13	50573	Unreliable
	"2018"	"2018"	"3 years"	"3"	Suppressed	51050	Suppressed
	"2018"	"2018"	"4 years"	"4"	Suppressed	51168	Suppressed
	"2018"	"2018"	"5 years"	"5"	Suppressed	51880	Suppressed
	"2018"	"2018"	"6 years"	"6"	Suppressed	50305	Suppressed
	"2018"	"2018"	"7 years"	"7"	Suppressed	51662	Suppressed
	"2018"	"2018"	"8 years"	"8"	Suppressed	52672	Suppressed
	"2018"	"2018"	"9 years"	"9"	Suppressed	52559	Suppressed
	"2018"	"2018"	"10 years"	"10"	Suppressed	53970	Suppressed
	"2018"	"2018"	"11 years"	"11"	Suppressed	54129	Suppressed
	"2018"	"2018"	"12 years"	"12"	Suppressed	53185	Suppressed
	"2018"	"2018"	"13 years"	"13"	13	52831	Unreliable
	"2018"	"2018"	"14 years"	"14"	11	52684	Unreliable
	"2018"	"2018"	"15 years"	"15"	11	52057	Unreliable
	"2018"	"2018"	"16 years"	"16"	26	50856	51.1
	"2018"	"2018"	"17 years"	"17"	24	50668	47.4
	"2018"	"2018"	"18 years"	"18"	38	49222	77.2
	"2018"	"2018"	"19 years"	"19"	31	46182	67.1
	"2018"	"2018"	"20 years"	"20"	35	46480	75.3
	"2018"	"2018"	"21 years"	"21"	24	50247	47.8
	"2018"	"2018"	"22 years"	"22"	35	53592	65.3
	"2018"	"2018"	"23 years"	"23"	50	56565	88.4
	"2018"	"2018"	"24 years"	"24"	46	54022	85.2
	"2018"	"2018"	"25 years"	"25"	36	51198	70.3
	"2018"	"2018"	"26 years"	"26"	42	51186	82.1
	"2018"	"2018"	"27 years"	"27"	54	50868	106.2
	"2018"	"2018"	"28 years"	"28"	48	47786	100.4
	"2018"	"2018"	"29 years"	"29"	61	46193	132.1
	"2018"	"2018"	"30 years"	"30"	49	43879	111.7
	"2018"	"2018"	"31 years"	"31"	61	42206	144.5
	"2018"	"2018"	"32 years"	"32"	55	43099	127.6
	"2018"	"2018"	"33 years"	"33"	60	44327	135.4
	"2018"	"2018"	"34 years"	"34"	58	44166	131.3
	"2018"	"2018"	"35 years"	"35"	59	45970	128.3
	"2018"	"2018"	"36 years"	"36"	76	46478	163.5
	"2018"	"2018"	"37 years"	"37"	68	46375	146.6
	"2018"	"2018"	"38 years"	"38"	73	47374	154.1
	"2018"	"2018"	"39 years"	"39"	75	45162	166.1
	"2018"	"2018"	"40 years"	"40"	71	44520	159.5
	"2018"	"2018"	"41 years"	"41"	80	43145	185.4
	"2018"	"2018"	"42 years"	"42"	92	40296	228.3
	"2018"	"2018"	"43 years"	"43"	88	38849	226.5
	"2018"	"2018"	"44 years"	"44"	76	36445	208.5
	"2018"	"2018"	"45 years"	"45"	87	35175	247.3
	"2018"	"2018"	"46 years"	"46"	88	35045	251.1
	"2018"	"2018"	"47 years"	"47"	96	35627	269.5
	"2018"	"2018"	"48 years"	"48"	91	34538	263.5
	"2018"	"2018"	"49 years"	"49"	100	32283	309.8
	"2018"	"2018"	"50 years"	"50"	105	30399	345.4
	"2018"	"2018"	"51 years"	"51"	94	29931	314.1
	"2018"	"2018"	"52 years"	"52"	132	29016	454.9
	"2018"	"2018"	"53 years"	"53"	122	29841	408.8
	"2018"	"2018"	"54 years"	"54"	122	30318	402.4
	"2018"	"2018"	"55 years"	"55"	138	31096	443.8
	"2018"	"2018"	"56 years"	"56"	161	31130	517.2
	"2018"	"2018"	"57 years"	"57"	211	31469	670.5
	"2018"	"2018"	"58 years"	"58"	177	31285	565.8
	"2018"	"2018"	"59 years"	"59"	203	30382	668.2
	"2018"	"2018"	"60 years"	"60"	215	30098	714.3
	"2018"	"2018"	"61 years"	"61"	241	29943	804.9
	"2018"	"2018"	"62 years"	"62"	242	28800	840.3
	"2018"	"2018"	"63 years"	"63"	257	28427	904.1
	"2018"	"2018"	"64 years"	"64"	249	27530	904.5
	"2018"	"2018"	"65 years"	"65"	286	26367	1084.7
	"2018"	"2018"	"66 years"	"66"	292	24943	1170.7
	"2018"	"2018"	"67 years"	"67"	302	23562	1281.7
	"2018"	"2018"	"68 years"	"68"	274	22687	1207.7
	"2018"	"2018"	"69 years"	"69"	326	21944	1485.6
	"2018"	"2018"	"70 years"	"70"	333	21460	1551.7
	"2018"	"2018"	"71 years"	"71"	358	21619	1656.0
	"2018"	"2018"	"72 years"	"72"	301	15794	1905.8
	"2018"	"2018"	"73 years"	"73"	316	15710	2011.5
	"2018"	"2018"	"74 years"	"74"	393	15785	2489.7
	"2018"	"2018"	"75 years"	"75"	419	15573	2690.6
	"2018"	"2018"	"76 years"	"76"	369	13105	2815.7
	"2018"	"2018"	"77 years"	"77"	388	12013	3229.8
	"2018"	"2018"	"78 years"	"78"	407	11067	3677.6
	"2018"	"2018"	"79 years"	"79"	439	10269	4275.0
	"2018"	"2018"	"80 years"	"80"	453	9609	4714.3
	"2018"	"2018"	"81 years"	"81"	438	8780	4988.6
	"2018"	"2018"	"82 years"	"82"	486	8220	5912.4
	"2018"	"2018"	"83 years"	"83"	540	7638	7069.9
	"2018"	"2018"	"84 years"	"84"	517	6557	7884.7
	"2018"	"2018"	"85 years"	"85"	525	Not Applicable	Not Applicable
	"2018"	"2018"	"86 years"	"86"	528	Not Applicable	Not Applicable
	"2018"	"2018"	"87 years"	"87"	524	Not Applicable	Not Applicable
